"Decomposers_C";"Decomposers_N";"Decomposers_P";"Fixers_C";"Fixers_N";"Fixers_P";"Non_fixers_C";"Non_fixers_N";"Non_fixers_P";"Detritus_C";"Detritus_N";"Detritus_P";"Nitrogen";"Phosphorous";"NP_threshold";"CP_threshold";"CN_threshold";"Limitation_Decompo";"NP_threshold_NF";"Limitation_NF";"CN_seston";"CP_seston";"NP_seston";"CN_total";"CP_total";"NP_total";"C_seston";"N_seston";"P_seston";"C_organic";"N_organic";"P_organic";"NP_dissoluted";"NC_detritus";"PC_detritus";"Frac_decomp";"indirect_B_on_F";"indirect_F_on_B";"indirect_O_on_F";"indirect_F_on_O";"indirect_B_on_O";"indirect_O_on_B";"Type";"Inflow";"phi_P";"phi_N";"phi_D";"gO_NP";"gF_P";"Fraction_prod_decompo";"Fraction_prod_NF";"Fraction_prod_F";"Total_production";"IN";"IP";"ID";"beta_A";"alpha_A";"Simulation_ID"
"10000110";7.13509699945084;1.07026454991829;0.107026454991724;0;0;0;7.1228704171555;0.890358802144438;0.0556474251340274;3.1650836143255;0.1121493546507;0.00986891833450783;3.6491481668622;4.89138901792333;0.746035155554132;0.53178638123606;0.687304113775861;"C";0.746035155554132;"N";8.40567370194569;100.97814099697;12.0130931294176;3.04496539114917;3.44061722445831;1.12993639745765;17.4230510309318;2.07277270671343;0.172542798460259;14.2579674166063;1.96062335206273;0.162673880125751;0.746035155554132;0.0354332991846092;0.00311805927964748;0.500428763158804;NA;NA;NA;NA;0.0208773837663853;0.119372161564694;"A_to_I";"IN";7.42385170666144;7.15814206948574;9.37201911882774;6.49810238139;0;0.53324782280621;0.46675217719379;0;13.9219540880514;5;5;13.5641025641026;0.002;0.02;"Alpha_vary"
"10000111";7.63372695976629;1.1450590439656;0.114505904396518;0;0;0;6.97100106490176;0.87137513311272;0.054460945819545;3.28523541199188;0.113233661459921;0.0100587907529965;3.58840042596071;4.88414803015414;0.734703453664048;0.555408782885253;0.731588433995429;"C";0.734703453664048;"N";8.40035385468339;99.9296153323191;11.8958816570097;3.1286725882115;3.53334975228911;1.1293446829823;17.8899634366599;2.12966783853824;0.179025640969059;14.6047280246681;2.01643417707832;0.168966850216063;0.734703453664048;0.0344674421341592;0.00306181734078463;0.522688744827879;NA;NA;NA;NA;0.0200950868820777;0.122600422480692;"A_to_I";"IN";8.283200519231;8.01612247542303;10.4076149054861;6.2536857976665;0;0.569805688691581;0.430194311308419;0;14.5368863168975;5;5;14.8205128205128;0.002;0.02;"Alpha_vary"
"10000112";8.11283563024411;1.21692534453689;0.12169253445363;0;0;0;6.81335751663576;0.851669689579471;0.0532293555987169;3.40068328439617;0.114325458657534;0.010242356277338;3.5253430066543;4.87667491336618;0.722898915609877;0.578217600135;0.776508218731046;"C";0.722898915609877;"N";8.39557670191991;98.9763239639962;11.7891036528035;3.21058697327337;3.62059635896791;1.12770542866699;18.326876431276;2.1829204927739;0.185164246329684;14.9261931468799;2.06859503411636;0.174921890052346;0.722898915609877;0.033618378748209;0.00301185244869301;0.543530125224193;NA;NA;NA;NA;0.0193680224516484;0.125468077474096;"A_to_I";"IN";9.15056227635274;8.88341813052931;11.4495115744823;6.00485556827686;0;0.603781589538641;0.396218410461359;0;15.1554178446296;5;5;16.0769230769231;0.002;0.02;"Alpha_vary"
"10000113";8.57453587837386;1.28618038175724;0.128618038175579;0;0;0;6.65036935637497;0.831296169546871;0.0519560105966795;3.51193635623467;0.115418141985614;0.010420140282741;3.46014774254999;4.8689897157313;0.710650041295125;0.600310900348288;0.822313197556147;"C";0.710650041295125;"N";8.39127866051689;98.1016316972237;11.6909038140774;3.29118249198855;3.70294489934248;1.12511077959252;18.7368415909835;2.23289469328973;0.190994189055;15.2249052347488;2.11747655130411;0.180574048772259;0.710650041295125;0.0328645312096031;0.00296706409962195;0.563191412108341;NA;NA;NA;NA;0.0186832204446347;0.128037265729313;"A_to_I";"IN";10.0250304342763;9.7589370481069;12.4969880799764;5.75281512889612;0;0.635386523092611;0.364613476907389;0;15.7778455631724;5;5;17.3333333333333;0.002;0.02;"Alpha_vary"
"10000114";9.02058332183171;1.3530874982753;0.135308749827448;0;0;0;6.48237876802812;0.810297346003515;0.0506435841252197;3.61941766791126;0.116507040719861;0.010592603378295;3.39295150721125;4.86110880245377;0.697978927255973;0.62176982377632;0.869244803296053;"C";0.697978927255973;"N";8.38740638694022;97.2926599761296;11.5998504767363;3.37086332826151;3.78087958203817;1.12163538353485;19.1223797577711;2.27989188499868;0.196544937330963;15.5029620898598;2.16338484427882;0.185952333952668;0.697978927255973;0.0321894435540778;0.00292660431875714;0.581861922227875;NA;NA;NA;NA;0.0180310222014187;0.130356750299521;"A_to_I";"IN";10.9058519085002;10.6417822771544;13.5494423397099;5.4985992028238;0;0.66481053431723;0.33518946568277;0;16.404451111324;5;5;18.5897435897436;0.002;0.02;"Alpha_vary"
"10000115";9.45245554294258;1.41786833144226;0.141786833144147;0;0;0;6.30966015583675;0.788707519479593;0.0492942199674746;3.72348326335965;0.117588818345934;0.0107601387943154;3.3238640623347;4.85304567520173;0.684902695088798;0.642662600189213;0.917543909231779;"C";0.684902695088798;"N";8.38391496944914;96.5392583057066;11.5148183942101;3.44998226604461;3.85480416761303;1.11734028477559;19.485598962139;2.32416466926778;0.201841191905937;15.7621156987793;2.20657585092185;0.191081053111622;0.684902695088798;0.031580326814692;0.00288980452798025;0.599694591994057;NA;NA;NA;NA;0.0174040385262039;0.132463895393491;"A_to_I";"IN";11.7923956089294;11.5312063897543;14.6063649048961;5.24311315938272;0;0.692224445381081;0.307775554618919;0;17.0355087683121;5;5;19.8461538461538;0.002;0.02;"Alpha_vary"
"10000116";9.87141004376369;1.48071150656595;0.148071150656426;0;0;0;6.13243427388587;0.766554284235733;0.0479096427647333;3.82443615512378;0.118661076085514;0.0109231004983668;3.25297370955435;4.84481154671019;0.671434518802541;0.6630470615488;0.967457373573609;"C";0.671434518802541;"N";8.38076643461976;95.8332880892296;11.4349073962204;3.52885412422275;3.92505886481636;1.11227574919405;19.8282804727733;2.3659268668872;0.206903893919526;16.0038443176496;2.24726579080169;0.195980793421159;0.671434518802541;0.0310270772664196;0.00285613357245683;0.616814925703643;NA;NA;NA;NA;0.0167964855645856;0.134390102659168;"A_to_I";"IN";12.684122475005;12.4265787355777;15.6673196514701;4.98716186713018;0;0.717781584486258;0.282218415513742;0;17.6712843421352;5;5;21.1025641025641;0.002;0.02;"Alpha_vary"
"10000117";10.1084948337434;1.51627422506241;0.151627422506152;0;0;0;6.02116000920289;0.752645001150361;0.0470403125718976;4.14539607441868;0.12640543474075;0.0116883161652072;3.20846400310268;4.83974508986493;0.662940701117012;0.721609608412939;1.06797027080215;"N";0.662940701117012;"N";8.46442707657587;96.3844434117026;11.3870014520455;3.6180969934525;4.01478115998995;1.10963889781156;20.2750509173649;2.39532466095352;0.210356051243257;16.1296548429462;2.26891922621277;0.19866773507805;0.662940701117012;0.0304929691811116;0.00281958972203792;0.626702488811406;NA;NA;NA;NA;-0.0985603516594494;-0.178734005111112;"A_to_I";"IN";13.2224555777711;12.973096719846;16.2832637932908;4.82966878661221;0;0.728712441622613;0.271287558377387;0;17.8027655064582;5;5;22.3589743589744;0.002;0.02;"Alpha_vary"
"10000118";10.0532349464521;1.50798524196884;0.150798524196773;0;0;0;6.02910886827716;0.753638608534645;0.0471024130334153;4.84391780818023;0.145137115468201;0.0134535913505462;3.21164354683747;4.84032372964827;0.663518336008251;0.846022887372406;1.25222479353044;"N";0.663518336008251;"N";8.69478187438564;99.0102353776438;11.3873167617146;3.72459148770805;4.14243753327349;1.1121857382063;20.9262616229095;2.40676096597168;0.211354528580734;16.0823438147292;2.26162385050348;0.197900937230188;0.663518336008251;0.0299627535428242;0.00277741941199463;0.625110062455242;NA;NA;NA;NA;-0.0990198879543819;-0.182549946131613;"A_to_I";"IN";13.150432799862;12.9149628562455;16.1386943270808;4.84083714749573;0;0.727365866563278;0.272634133436722;0;17.7558000037412;5;5;23.6153846153846;0.002;0.02;"Alpha_vary"
"10000119";10.0036481780213;1.50054722670452;0.150054722670361;0;0;0;6.03626202348637;0.754532752935797;0.0471582970584873;5.53496274091099;0.163190348518545;0.0151623505907396;3.21450480846665;4.84084343963444;0.664038167842379;0.969623300780987;1.43530368585015;"N";0.664038167842379;"N";8.92161339085882;101.5883946898;11.3867739207225;3.83023863355279;4.26953071969091;1.11469052666587;21.5748729424187;2.41827032815886;0.212375370319588;16.0399102015077;2.25507997964032;0.197213019728848;0.664038167842379;0.0294835496023025;0.00273937717388212;0.623672330602013;NA;NA;NA;NA;-0.0994347083436398;-0.185961596705246;"A_to_I";"IN";13.0857518743115;12.8627100681832;16.0094867037699;4.8508983249154;0;0.72614849457746;0.27385150542254;0;17.7136083930986;5;5;24.8717948717949;0.002;0.02;"Alpha_vary"
"10000120";9.95890335077099;1.49383550261579;0.149383550261489;0;0;0;6.04273328487606;0.755341660609507;0.0472088537880942;6.21966224584743;0.180670816559023;0.0168234710344911;3.21709331269875;4.84131278325185;0.664508462214636;1.09252932079612;1.61737918666977;"N";0.664508462214636;"N";9.14513955867598;104.122052179766;11.3855071879123;3.93510357741356;4.39614079874467;1.1171601235549;22.2212988814945;2.42984797978432;0.213415875084075;16.001636635647;2.2491771632253;0.196592404049584;0.664508462214636;0.029048332436323;0.00270488498723919;0.622367797590493;NA;NA;NA;NA;-0.0998109829095225;-0.189029339879846;"A_to_I";"IN";13.0273446264962;12.8154885486314;15.893317727783;4.86000921029922;0;0.725042582869063;0.274957417130937;0;17.6754977589306;5;5;26.1282051282051;0.002;0.02;"Alpha_vary"
"10000121";9.91832412623176;1.48774861893521;0.148774861893441;0;0;0;6.04861574133738;0.756076967667172;0.0472548104791983;6.89893055246574;0.197663403455389;0.0184440699365365;3.21944629551141;4.84173874181045;0.664935980066445;1.21483746326773;1.79859144796314;"N";0.664935980066445;"N";9.36554312272109;106.613845470521;11.3836265631913;4.03923897139831;4.52233178329653;1.11959995814038;22.8658704200349;2.44148899005778;0.214473742309176;15.9669398675691;2.24382558660239;0.196029672372639;0.664935980066445;0.0286513108013158;0.00267346798119956;0.621178773672037;NA;NA;NA;NA;-0.100153881239271;-0.19180259275272;"A_to_I";"IN";12.9743405066043;12.7726047463513;15.7883099076234;4.86829838535516;0;0.724033494826847;0.275966505173153;0;17.6409031317065;5;5;27.3846153846154;0.002;0.02;"Alpha_vary"
"10000122";9.88135454276576;1.48220318141516;0.148220318141434;0;0;0;6.05398627213829;0.756748284017286;0.0472967677510804;7.57351442901672;0.214237059347509;0.0200299190254223;3.2215945084788;4.84212706363147;0.665326305184295;1.33662714804085;1.97905567450255;"N";0.665326305184295;"N";9.58297945977449;109.066026006119;11.3812229759997;4.14268794174863;4.64815544166992;1.12201437980094;23.5088552439208;2.45318852477995;0.215547004917937;15.935340814904;2.23895146543244;0.195517085892515;0.665326305184295;0.0282876676812939;0.00264473240437502;0.62009056835006;NA;NA;NA;NA;-0.10046756169726;-0.194321843740969;"A_to_I";"IN";12.9260228990741;12.7334870125225;15.6929295124913;4.87587223218169;0;0.723109048749286;0.276890951250714;0;17.6093592447042;5;5;28.6410256410256;0.002;0.02;"Alpha_vary"
"10000123";9.84753336238924;1.4771300043588;0.147713000435816;0;0;0;6.05890892888921;0.757363616111152;0.047335226006947;8.24402983097932;0.23044836517449;0.0215857474686298;3.22356357104815;4.84248252461856;0.665684089650291;1.45796432177803;2.15886743675665;"N";0.665684089650291;"N";9.79758236214384;111.480538745671;11.3783721968404;4.24548624969602;4.77365408155263;1.12440691143316;24.1504721222578;2.46494198564444;0.216633973911393;15.9064422912785;2.23449362046995;0.195048226442763;0.665684089650291;0.0279533638158991;0.0026183490248319;0.619090880415709;NA;NA;NA;NA;-0.100755690846576;-0.196620049865964;"A_to_I";"IN";12.8817965250193;12.6976599246717;15.6059113815123;4.8828195258664;0;0.722259023731179;0.277740976268821;0;17.5804794505381;5;5;29.8974358974359;0.002;0.02;"Alpha_vary"
"10000124";9.8164747555818;1.47247121333823;0.147247121333709;0;0;0;6.06343750347554;0.757929687934442;0.0473706054959026;8.91098929929826;0.246344172925244;0.0231154656460913;3.22537500032486;4.84280912569405;0.666013240788758;1.57890420464138;2.33810669080735;"N";0.666013240788758;"N";10.0094684013388;113.85908265283;11.3751378282588;4.34766389243923;4.89886261188736;1.1267804349841;24.7909015583556;2.47674507419792;0.217733192475703;15.8799122590573;2.23040090127267;0.194617726829612;0.666013240788758;0.0276449858316679;0.00259404033263867;0.618169332137388;NA;NA;NA;NA;-0.101021289551473;-0.19872509499339;"A_to_I";"IN";12.8411628624113;12.6647249071895;15.5262025752771;4.88921493493555;0;0.721474781222465;0.278525218777535;0;17.553939842125;5;5;31.1538461538462;0.002;0.02;"Alpha_vary"
"10000125";9.78785346897478;1.46817802034715;0.146817802034594;0;0;0;6.06761750392883;0.758452187991104;0.047403261749444;9.57482279822303;0.261963611113968;0.0246223350657123;3.22704699962432;4.84311024372351;0.666317064288689;1.69949338274472;2.51684083846015;"N";0.666317064288689;"N";10.21874022685;116.203156708355;11.3715736116893;4.44924630082604;5.02381008732413;1.12913732970715;25.4302937711266;2.48859381945222;0.21884339884975;15.8554709729036;2.22663020833825;0.194221063784038;0.666317064288689;0.0273596302129566;0.00257157083578423;0.617317106864996;NA;NA;NA;NA;-0.101266914677121;-0.200660372860848;"A_to_I";"IN";12.8037012177425;12.634345267927;15.4529197317315;4.89512171523039;0;0.720748969724311;0.279251030275689;0;17.5294669831574;5;5;32.4102564102564;0.002;0.02;"Alpha_vary"
"10000126";9.76139342013001;1.46420901302023;0.146420901301951;0;0;0;6.07148768899952;0.75893596112494;0.0474334975703087;10.2358936687438;0.27733960110918;0.0261090963456505;3.2285950751035;4.84338874884052;0.666598376163054;1.81977143988787;2.69512710778829;"N";0.666598376163054;"N";10.4254891375291;118.514095950548;11.3677252344859;4.5502552536942;5.14852088524231;1.13147957602211;26.0687747778733;2.50048457525435;0.21996349521791;15.8328811091295;2.22314497414517;0.193854398872259;0.666598376163054;0.0270948106813635;0.00255073930919944;0.616526667057546;NA;NA;NA;NA;-0.101494562235145;-0.202445224661482;"A_to_I";"IN";12.7690541662407;12.6062346889518;15.385316224854;4.90059381281384;0;0.720075294487542;0.279924705512458;0;17.5068285017656;5;5;33.6666666666667;0.002;0.02;"Alpha_vary"
"10000127";9.73685860351979;1.46052879052837;0.146052879052769;0;0;0;6.07508127943602;0.759385159929503;0.0474615724955939;10.8945111442032;0.292500073924917;0.0275780726119629;3.23003250851769;4.84364709509525;0.666859588467638;1.93977219479185;2.87301436636486;"N";0.666859588467638;"N";10.62979698727;120.793098403421;11.3636317370953;4.65070956675843;5.27301560096478;1.13380883610844;26.706451027159;2.51241402438279;0.221092524160326;15.8119398829558;2.21991395045788;0.193514451548363;0.666859588467638;0.0268483890698071;0.00253137311504213;0.615791526883773;NA;NA;NA;NA;-0.101706305557064;-0.204096988884063;"A_to_I";"IN";12.7369158623319;12.5801479280836;15.3227568438563;4.90567750611639;0;0.719448331188214;0.280551668811786;0;17.4858254342;5;5;34.9230769230769;0.002;0.02;"Alpha_vary"
"10000128";9.71404635367443;1.457106953052;0.145710695305106;0;0;0;6.07842690348944;0.75980336293618;0.0474877101835113;11.5509398600681;0.307468807638289;0.0290312384870542;3.23137076083513;4.84388739515587;0.667102782791083;2.05952477744273;3.0505446702258;"N";0.667102782791083;"N";10.8317379356041;123.041249709356;11.3593266787703;4.75062566409445;5.39731176876231;1.13612651267296;27.3434131172319;2.52437912362647;0.222229643975671;15.7924732571639;2.21691031598818;0.193198405488617;0.667102782791083;0.0266185099535682;0.00251332262471698;0.61510608221343;NA;NA;NA;NA;-0.101903750827134;-0.205629531430484;"A_to_I";"IN";12.7070235190956;12.5558741426643;15.2646974898007;4.91041274195235;0;0.718863386683681;0.281136613316319;0;17.4662868846166;5;5;36.1794871794872;0.002;0.02;"Alpha_vary"
"10000129";9.69278128616549;1.45391719292569;0.145391719292463;0;0;0;6.08154937742161;0.760193672177701;0.0475121045111063;12.2054078673141;0.322266266823329;0.0304702929219981;3.23261974873273;4.84411147500834;0.667329760144953;2.17905432668612;3.22775430698298;"N";0.667329760144953;"N";11.0313794343536;125.25953741219;11.3548389988391;4.85001796841027;5.52142438777562;1.13843380039794;27.9797385309012;2.53637713192672;0.223374116725568;15.7743306635871;2.21411086510339;0.19290382380357;0.667329760144953;0.0264035639223785;0.00249645839395479;0.614465456118525;NA;NA;NA;NA;-0.102088199785401;-0.20705559276593;"A_to_I";"IN";12.6791494776963;12.5332304823222;15.2106697572385;4.91483415508659;0;0.718316371630746;0.281683628369254;0;17.4480646374088;5;5;37.4358974358974;0.002;0.02;"Alpha_vary"
"10000130";9.67291121772532;1.45093668265966;0.145093668265907;0;0;0;6.08447030594537;0.760558788243171;0.0475349242651982;12.8581124958568;0.336910063297146;0.0318966956441713;3.23378812152091;4.84432092364977;0.667542091551715;2.29838274023231;3.40467485692949;"N";0.667542091551715;"N";11.2287835022736;127.44886890954;11.3501938018249;4.94889927998441;5.64536638589878;1.14073171962323;28.6154940195275;2.54840553419998;0.224525288175276;15.7573815236707;2.21149547090283;0.192628592531105;0.667542091551715;0.0262021399646104;0.00248066702281919;0.613865394018334;NA;NA;NA;NA;-0.102260955227084;-0.208385456920064;"A_to_I";"IN";12.6530961255807;12.5120581585626;15.160267901625;4.9189719502782;0;0.717803714435479;0.282196285564521;0;17.4310301088408;5;5;38.6923076923077;0.002;0.02;"Alpha_vary"
"10000131";9.65430318143901;1.44814547721637;0.144814547721543;0;0;0;6.0872085963398;0.760901074542475;0.0475563171589047;13.5092255378587;0.351415509096873;0.0333117153578447;3.23488343771969;4.84451712824835;0.66774114985725;2.41752911038053;3.58133385040139;"N";0.66774114985725;"N";11.4240073160318;129.610080161049;11.3454129164607;5.04728101591662;5.76914894825086;1.14302114941844;29.2507373156375;2.56046206085572;0.225682580238293;15.7415117777788;2.20904655175884;0.192370864880448;0.66774114985725;0.0260130018639525;0.00246584937563526;0.613302160410496;NA;NA;NA;NA;-0.10242307026347;-0.209629187252018;"A_to_I";"IN";12.6286906471227;12.4922181857446;15.1131389261122;4.92285256756114;0;0.717322275786524;0.282677724213476;0;17.4150707533058;5;5;39.9487179487179;0.002;0.02;"Alpha_vary"
"10000132";9.63684063068017;1.44552609460306;0.144552609460208;0;0;0;6.08978086079451;0.761222607599314;0.0475764129749571;14.1588971528452;0.365795939765799;0.0347164558299414;3.23591234240864;4.84470130632205;0.667928142068524;2.53651019760564;3.75775544143624;"N";0.667928142068524;"N";11.6171039976416;131.743946905539;11.3405154100613;5.14517344704521;5.89278181069814;1.14530284962158;29.8855186443199;2.57254464196817;0.226845478265107;15.7266214914747;2.20674870220237;0.192129022435165;0.667928142068524;0.0258350587490703;0.00245191807350371;0.612772465841074;NA;NA;NA;NA;-0.102575594910918;-0.210794237244796;"A_to_I";"IN";12.6057814941379;12.4735886154572;15.0689741682987;4.92649926250222;0;0.716869288416492;0.283130711583508;0;17.4000878779594;5;5;41.2051282051282;0.002;0.02;"Alpha_vary"
