"Decomposers_C";"Decomposers_N";"Decomposers_P";"Fixers_C";"Fixers_N";"Fixers_P";"Non_fixers_C";"Non_fixers_N";"Non_fixers_P";"Detritus_C";"Detritus_N";"Detritus_P";"Nitrogen";"Phosphorous";"NP_threshold";"CP_threshold";"CN_threshold";"Limitation_Decompo";"NP_threshold_NF";"Limitation_NF";"indirect_B_on_F";"indirect_F_on_B";"indirect_O_on_F";"indirect_F_on_O";"indirect_B_on_O";"indirect_O_on_B";"Type";"CN_seston";"CP_seston";"NP_seston";"CN_total";"CP_total";"NP_total";"C_seston";"N_seston";"P_seston";"C_organic";"N_organic";"P_organic";"NP_dissoluted";"NC_detritus";"PC_detritus";"Frac_decomp";"Inflow";"phi_P";"phi_N";"phi_D";"gO_NP";"gF_P";"Fraction_prod_decompo";"Fraction_prod_NF";"Fraction_prod_F";"Total_production";"IN";"IP";"ID";"beta_A";"alpha_A";"Simulation_ID";"converged_";"kP";"kN";"muF";"muO";"dF";"dO";"beta_F";"beta_O";"alpha_F";"alpha_O";"eB";"aN";"aP";"aD";"m";"dB";"alpha_B";"beta_B";"IN";"IP";"ID";"lN";"lP";"lD";"beta_allo";"alpha_allo";"same_stoichio";"functional_response_phyto";"DC_";"sB";"sF";"sO"
"4000110";2.96787751172658;0.445181626758978;0.044518162675895;9.75878613870401;1.219848267338;0.0762405167086251;0;0;0;12.2934943980752;0.355735347166291;0.0314459204272472;1.80946541884561;4.89949422444805;0.36931677760054;2.15930266618018;5.68897173324821;"N";0.36931677760054;"N";-0.0219848496521895;0.0472415217111262;NA;NA;NA;NA;"I_to_A";12.3815263334916;164.385032249015;13.2766371302994;6.53228493758507;4.95282060924757;0.758206455562024;25.0201580485057;2.02076524126327;0.152204599811767;12.7266636504306;1.66502989409698;0.12075867938452;0.36931677760054;0.0289368779654701;0.00255793181409598;0.233201536022849;"IN";2.20768425113698;2.14810868993552;2.66155620370028;0;11.4751479178089;0.157679529336207;0;0.842320470663793;13.6232566077445;1.90909090909091;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;1.90909090909091;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000111";3.30789435806002;0.496184153709051;0.0496184153708992;9.75279701784878;1.2190996272311;0.0761937267019436;0;0;0;12.1011978683173;0.351945737363718;0.031138900243829;1.87579598023181;4.89699875741732;0.383050123790741;2.12399867145021;5.39541695628831;"N";0.383050123790741;"N";-0.0213050985018097;0.0484158670670356;NA;NA;NA;NA;"I_to_A";12.1717927406876;160.316802442499;13.1711741941346;6.38136609909585;4.97865832493043;0.780186914152415;25.1618892442261;2.06722951830387;0.156951042316672;13.0606913759088;1.71528378094015;0.125812142072843;0.383050123790741;0.0290835453806737;0.00257320808920538;0.253270999432819;"IN";2.55076732312955;2.48197397595219;3.07895312978622;0;11.4622643706597;0.177992796326179;0;0.822007203673821;13.9442383466119;2;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000112";3.63886076966015;0.545829115449117;0.0545829115449017;9.7463590738734;1.21829488423417;0.0761434302646359;0;0;0;11.9028553370889;0.347867420371526;0.0308048184353533;1.94021361574885;4.89431628076261;0.396421788958547;2.08783928491689;5.12476015043788;"N";0.396421788958547;"N";-0.0206851423200851;0.0495529899196316;NA;NA;NA;NA;"I_to_A";11.9735690876841;156.55230323539;13.0748235625431;6.24057148075853;5.00174807006899;0.801488787603957;25.2880751806225;2.11199142005482;0.161531160244891;13.3852198435336;1.76412399968329;0.130726341809538;0.396421788958547;0.029225543831284;0.00258801922420803;0.271856630835847;"IN";2.90229117904686;2.82406688444359;3.50744723764085;0;11.4484233344201;0.197867845143876;0;0.802132154856125;14.2724902188637;2.09090909090909;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.09090909090909;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000113";3.96148756909007;0.594223135363546;0.0594223135363519;9.73950776787135;1.21743847098392;0.0760899044364949;0;0;0;11.6989097042908;0.343517936841813;0.0304452667017507;2.002869250809;4.8914615699214;0.409462329853526;2.05088419100574;4.87381777472637;"N";0.409462329853526;"N";-0.020116150430466;0.0506567990075505;NA;NA;NA;NA;"I_to_A";11.7855169521816;153.050674942774;12.9863353100046;6.10861158674097;5.02230579808681;0.822168135389057;25.3999050412522;2.15517954318928;0.165957484674598;13.7009953369614;1.81166160634746;0.135512217972847;0.409462329853526;0.0293632437145679;0.00260240205893583;0.289138669976998;"IN";3.26158562625714;3.17373665583704;3.94623092525113;0;11.4337027095585;0.21726851479223;0;0.78273148520777;14.6074393653955;2.18181818181818;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.18181818181818;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000114";4.27639701828882;0.641459552743397;0.0641459552743338;9.73227413858658;1.21653426732332;0.0760333917077076;0;0;0;11.4897495912653;0.338912785392917;0.0300616521204208;2.06389498678615;4.8884475577246;0.422198451024565;2.01318533400737;4.6399979149209;"N";0.422198451024565;"N";-0.019591105538988;0.0517303206093169;NA;NA;NA;NA;"I_to_A";11.6065110299971;149.77837819663;12.9046858103634;5.98441870528428;5.04051998096004;0.842273949934223;25.4984207481407;2.19690660545964;0.170240999102462;14.0086711568754;1.85799382006672;0.140179346982041;0.422198451024565;0.0294969688156271;0.00261638879782672;0.305267856629641;"IN";3.6280640243007;3.53041374702141;4.39459536285828;0;11.4181708185312;0.236170436842353;0;0.763829563157647;14.9485845655526;2.27272727272727;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.27272727272727;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000115";4.58413752910835;0.687620629366248;0.0687620629366222;9.72468553793502;1.21558569224188;0.0759741057651173;0;0;0;11.2757183337785;0.334065761136927;0.0296552278070421;2.12340723118398;4.88528564077303;0.434653649207701;1.97478821588718;4.42116618936546;"N";0.434653649207701;"N";-0.0191044540152316;0.0527766595528664;NA;NA;NA;NA;"I_to_A";11.4355967690038;146.707589439675;12.8290278507655;5.86709995369272;5.05655622133671;0.861849339749895;25.5845414008218;2.23727208274505;0.174391396508782;14.3088230670434;1.90320632160813;0.144736168701739;0.434653649207701;0.0296270047945569;0.00263000785663512;0.320371389570587;"IN";4.00120938230592;3.89359631122021;4.85191421619309;0;11.4018879886817;0.254558550411194;0;0.745441449588806;15.2954842999019;2.36363636363636;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.36363636363636;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000116";4.88519538142905;0.732779307214467;0.0732779307214367;9.71676621629533;1.21459577703692;0.0759122360648073;0;0;0;11.0571211046169;0.328989215277437;0.029227116311061;2.18150918909815;4.88198592330467;0.446848725778682;1.93573293388934;4.21554694932985;"N";0.446848725778682;"N";-0.0186515502590624;0.053797790350093;NA;NA;NA;NA;"I_to_A";11.2719579672078;143.815006354218;12.7586535340712;5.75590194917001;5.07056091298806;0.880932468580224;25.6590827023413;2.27636429952882;0.178417283097305;14.6019615977244;1.94737508425138;0.149190166786244;0.446848725778682;0.0297536051350715;0.00264328445302613;0.334557473578781;"IN";4.38056330224619;4.26283944605093;5.31763066681459;0;11.3849078131191;0.272425121357503;0;0.727574878642497;15.64774725917;2.45454545454545;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.45454545454545;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000117";5.18000421228213;0.77700063184237;0.0777000631842286;9.70853779305664;1.21356722413208;0.075847951508255;0;0;0;10.8342305481245;0.323694233972372;0.0287783253747266;2.23829287094451;4.87855741374354;0.458802199322068;1.89605503651592;4.02164935260313;"N";0.458802199322068;"N";-0.0182286063365395;0.0547961982392529;NA;NA;NA;NA;"I_to_A";11.1148917251867;141.080946088103;12.6929662992946;5.65018385817071;5.08266417581603;0.899557307054;25.7227725534632;2.31426208994682;0.18232634006721;14.8885420053388;1.99056785597445;0.153548014692484;0.458802199322068;0.0298769933438797;0.00265624081441654;0.34791883654052;"IN";4.76571714168974;4.63774659992545;5.79124690060673;0;11.3672781664622;0.289768161412986;0;0.710231838587014;16.0050247663876;2.54545454545455;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.54545454545455;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000118";5.46895254020962;0.82034288103158;0.0820342881031358;9.70001964054495;1.21250245506812;0.0757814034417574;0;0;0;10.607291739695;0.318190894023753;0.0283097719749226;2.29384071561971;4.87500818351151;0.470530638979858;1.85578613979232;3.83821107091304;"N";0.470530638979858;"N";-0.0178323491353342;0.05577352274426;NA;NA;NA;NA;"I_to_A";10.9637884734325;138.48864864052;12.6314593697339;5.54939651180049;5.09298226802784;0.917754256196667;25.7762639204496;2.35103623012345;0.186125463519816;15.1689721807546;2.0328453360997;0.157815691544893;0.470530638979858;0.0299973736776755;0.00266889727082556;0.360535471687942;"IN";5.15630463964862;5.01796240340986;6.27231572823881;0;11.349042030691;0.306590153599206;0;0.693409846400794;16.3670044341008;2.63636363636364;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.63636363636364;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000119";5.75239019637596;0.862858529456448;0.0862858529456313;9.69122919700186;1.21140364962523;0.075712728101577;0;0;0;10.376525734523;0.312488320665884;0.0278222865607029;2.34822693396446;4.87134549859955;0.482048939998105;1.81495454010821;3.66415518612965;"N";0.482048939998106;"N";-0.0174600235822292;0.0567313910403679;NA;NA;NA;NA;"I_to_A";10.8181165692148;136.023744139839;12.5736992451092;5.45306614220944;5.10161952001764;0.935550640130435;25.8201451279008;2.38675049974756;0.189820867607911;15.4436193933778;2.07426217908168;0.161998581047208;0.482048939998106;0.0301149275451829;0.00268127187003811;0.372476817114683;"IN";5.55199612537928;5.40316703752125;6.76043346375457;0;11.3302381739308;0.322897041531237;0;0.677102958468763;16.733405211452;2.72727272727273;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.72727272727273;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000120";6.03063349719008;0.904595024578836;0.0904595024578571;9.68218222663979;1.21027277832997;0.0756420486456234;0;0;0;10.1421328347817;0.306594830415686;0.0273166262369894;2.401518613458;4.86757592768539;0.493370550174439;1.77358565391694;3.49855650724253;"N";0.493370550174439;"N";-0.0171093302464043;0.0576713555793726;NA;NA;NA;NA;"I_to_A";10.6774096790891;133.673830009781;12.5193126448609;5.36078148258609;5.10866996129004;0.952971125177363;25.8549485586116;2.4214626333245;0.19341817734047;15.7128157238299;2.11486780290881;0.16610155110348;0.493370550174439;0.0302298180678763;0.00269338083832909;0.383803489023555;"IN";5.95249358488007;5.79307143777811;7.2552341630338;0;11.3109017121252;0.338697411823922;0;0.661302588176078;17.1039731499033;2.81818181818182;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.81818181818182;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000121";6.30396948263937;0.94559542239613;0.0945595422395923;9.67289303692452;1.20911162961557;0.0755694768509728;0;0;0;9.90429538148529;0.300518072632454;0.0267934880436471;2.45377663519163;4.86370543184526;0.504507657705881;1.73170236560632;3.3406150360312;"N";0.504507657705881;"N";-0.0167781843843185;0.0585946715376322;NA;NA;NA;NA;"I_to_A";10.5412565394794;131.428135248197;12.4679761616624;5.27218346361216;5.11421867268677;0.970038070181805;25.8811579010492;2.45522512464415;0.196922507134212;15.9768625195639;2.1547070520117;0.170129019090565;0.504507657705881;0.0303421960934475;0.00270523919285907;0.394568675478059;"IN";6.35752645883201;6.18741321018462;7.75638488445357;0;11.2910645772835;0.354001835023695;0;0.645998164976305;17.4784777874682;2.90909090909091;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;2.90909090909091;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000122";6.57265973728626;0.98589896059324;0.0985898960593012;9.66337465915481;1.20792183239435;0.0754951145246469;0;0;0;9.66317973193268;0.29426503587509;0.026253508639227;2.50505645679886;4.85973944127542;0.515471351307965;1.68932540318369;3.18963502215353;"N";0.515471351307965;"N";-0.0164648544037345;0.0595024753565569;NA;NA;NA;NA;"I_to_A";10.409292890114;129.277256459714;12.4194081023978;5.18695695949758;5.11834290510057;0.986771809572976;25.8992141283737;2.48808582886268;0.200338519223175;16.2360343964411;2.19382079298759;0.174085010583948;0.515471351307965;0.0304521952440427;0.0027168602227764;0.404819278944555;"IN";6.76684840773769;6.58595348529233;8.26358145856811;0;11.2707559120599;0.368822347877202;0;0.631177652122798;17.8567093973522;3;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;3;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
"4000123";6.83694323973468;1.02554148596035;0.102554148596025;9.65363900368342;1.20670487546043;0.0754190547162767;0;0;0;9.4189384499132;0.287842211877514;0.0256972801914952;2.5554087551362;4.85568291809701;0.526271751726675;1.64647353696503;3.04500796359579;"N";0.526271751726675;"N";-0.016167764576044;0.0603959462282398;NA;NA;NA;NA;"I_to_A";10.2811944658838;127.212938505389;12.3733617652619;5.10482402348598;5.12111304285117;1.00319090712829;25.9095206933313;2.52008857329829;0.203670483503797;16.4905822434181;2.23224636142078;0.177973203312302;0.526271751726675;0.0305599419093949;0.00272825651512055;0.414596837080359;"IN";7.18023414849198;6.98847384527491;8.77654526922649;0;11.2500024018385;0.383172023286811;0;0.616827976713189;18.2384762471135;3.09090909090909;5;25;0.002;0.02;1;TRUE;0.1;0.1;0.24;0.25;0.2;0.2;0.0078125;0.0078125;0.125;0.125;0.5;0.4;0.4;0.83;0.5;0.1;0.15;0.015;3.09090909090909;5;25;1;1;2;0.002;0.02;FALSE;1;FALSE;0.1;0.1;0.1
