"Decomposers_C";"Decomposers_N";"Decomposers_P";"Fixers_C";"Fixers_N";"Fixers_P";"Non_fixers_C";"Non_fixers_N";"Non_fixers_P";"Detritus_C";"Detritus_N";"Detritus_P";"Nitrogen";"Phosphorous";"NP_threshold";"CP_threshold";"CN_threshold";"Limitation_Decompo";"NP_threshold_NF";"Limitation_NF";"CN_seston";"CP_seston";"NP_seston";"CN_total";"CP_total";"NP_total";"C_seston";"N_seston";"P_seston";"C_organic";"N_organic";"P_organic";"NP_dissoluted";"NC_detritus";"PC_detritus";"Frac_decomp";"indirect_B_on_F";"indirect_F_on_B";"indirect_O_on_F";"indirect_F_on_O";"indirect_B_on_O";"indirect_O_on_B";"Type";"Inflow";"phi_P";"phi_N";"phi_D";"gO_NP";"gF_P";"Fraction_prod_decompo";"Fraction_prod_NF";"Fraction_prod_F";"Total_production";"IN";"IP";"ID";"Simulation_ID"
"100001";1.92386949995897;0.288580424993904;0.0288580424993848;0;0;0;0.753972131508457;0.0942465164385571;0.00589040727740982;1.90936614903457;0.265430461559422;0.0226103347567365;1.10158885268866;5.00799230656728;0.219966163135689;0.0832840521211422;0.131694645859283;"C";0.219966163135689;"N";7.07621349070722;79.973936299511;11.3017981162575;2.62149189713697;0.905605099824402;0.345454090784507;4.587207780502;0.648257402991884;0.0573587845335312;2.67784163146742;0.382826941432462;0.0347484497767947;0.219966163135689;0.139014961427713;0.0118418014104675;0.718440357843234;NA;NA;NA;NA;0.0135068089656666;0.057061488666397;"A_to_I";"IN";0.320967530810134;0.111640880281786;1.52444908882842;0.207641823826905;0;0.607192301828485;0.392807698171515;0;0.52860935463704;1;5;5;1
"1000011";2.08094372038739;0.312141558058208;0.0312141558058128;0;0;0;1.83967623813677;0.229959529767096;0.0143724706104435;1.9472153587951;0.26098801888336;0.0202686234628537;1.53587049535681;5.00236834471401;0.307028669126247;0.123606014050506;0.140030559080466;"C";0.307028669126247;"N";7.30658063756794;89.102012794588;12.1947621212111;2.50873735148633;1.15776962239377;0.461494951517277;5.86783531731925;0.803089106708663;0.0658552498791101;3.92061995852416;0.542101087825304;0.0455866264162563;0.307028669126247;0.134031409368533;0.0104090301934531;0.530769047344932;NA;NA;NA;NA;0.0305169622182459;0.0603152669642404;"A_to_I";"IN";0.514677989040336;0.179018430970549;1.68159891284751;0.706376113790818;0;0.421503017636152;0.578496982363848;0;1.22105410283115;1.4949494949495;5;5;1
"1000012";2.22715163403914;0.334072745105918;0.0334072745105846;0;0;0;2.87244306641172;0.359055383301464;0.0224409614563415;1.98244618172984;0.261651693875162;0.0194685631279573;1.94897722668868;4.99627890372337;0.390085754667589;0.142148248902811;0.12674871766522;"C";0.390085754667589;"N";7.41745972935416;94.0300300502522;12.6768507657863;2.43892335437973;1.39641274604071;0.572552943713086;7.0820408821807;0.954779822282545;0.0753167990948834;5.09959470045085;0.693128128407382;0.0558482359669261;0.390085754667589;0.1319842608019;0.0098204749805462;0.436731106070496;NA;NA;NA;NA;0.0450954396150354;0.0632136101805364;"A_to_I";"IN";0.632700191284422;0.220069631751103;1.83231142500922;1.39958153034906;0;0.311325041478933;0.688674958521067;0;2.03228172163348;1.98989898989899;5;5;1
"1000013";2.36356399025136;0.354534598537798;0.0354534598537751;0;0;0;3.85529359733567;0.481911699666959;0.030119481229185;2.01531662874604;0.26373525144286;0.0191431046063402;2.34211743906273;4.98921623170081;0.469435945506076;0.153696739415669;0.113880788126049;"C";0.469435945506076;"N";7.48437766382324;97.1973390558414;12.9866962119854;2.39205665845371;1.62283880946249;0.678428248648398;8.23417421633307;1.10018154964762;0.0847160456893002;6.21885758758703;0.836446298204758;0.0655729410829601;0.469435945506076;0.130865417215835;0.00949880744955266;0.380064016093419;NA;NA;NA;NA;0.05796621374361;0.0658114008966171;"A_to_I";"IN";0.724977180633332;0.252165975872464;1.97678187225344;2.2573875917567;0;0.243088031130526;0.756911968869474;0;2.98236477239003;2.48484848484848;5;5;1
"1000014";2.49148941626827;0.373723412440314;0.0373723412440231;0;0;0;4.79390361117342;0.599237951396677;0.0374523719622923;2.04614204040864;0.266318744483566;0.0190188941525322;2.71756144484413;4.98117163602493;0.545566714704254;0.162090149407395;0.103340583072659;"C";0.545566714704254;"N";7.52980299223572;99.4370882628965;13.2058021126755;2.35832922356645;1.8387205989215;0.779670870609338;9.33153506785033;1.23928010832056;0.0938436073588477;7.28539302744169;0.972961363836992;0.0748247132063155;0.545566714704254;0.130156528346575;0.00929500189964029;0.341984215111477;NA;NA;NA;NA;0.0695144191313953;0.0681594487939436;"A_to_I";"IN";0.804650280484002;0.279878358429221;2.11564561371177;3.25693190600598;0;0.198112519589165;0.801887480410835;0;4.06158218648999;2.97979797979798;5;5;1
"1000015";2.61204890336273;0.391807335504505;0.0391807335504416;0;0;0;5.69344707709741;0.711680884637176;0.0444800552898235;2.07519251144824;0.26907926676042;0.0189954998091391;3.07737883098825;4.97221835966591;0.61891465908891;0.168769101930285;0.0948471577809971;"C";0.61891465908891;"N";7.56297128627001;101.120823950308;13.3705153864441;2.33276712803801;2.04550638415363;0.876858371145694;10.3806884919084;1.3725674869021;0.102656288649404;8.30549598046014;1.10348822014168;0.0836607888402651;0.61891465908891;0.129664725212715;0.00915360849865564;0.314496438202842;NA;NA;NA;NA;0.0799887946090115;0.0702983140505158;"A_to_I";"IN";0.876767468055234;0.304962597584432;2.24950929437489;4.38022337760287;0;0.166781243071667;0.833218756928333;0;5.2569908456581;3.47474747474747;5;5;1
"1000016";2.72616492366605;0.408924738549965;0.0408924738549885;0;0;0;6.5583033642886;0.819787920536075;0.0512367450335047;2.10269035250294;0.271881871470516;0.0190278718836281;3.42332134604018;4.96244017254219;0.689846371344052;0.174399436301416;0.0879335979950971;"C";0.689846371344052;"N";7.58843139074631;102.442035513523;13.4997643437148;2.3126224992146;2.2443954554286;0.970497976297828;11.3871586404576;1.50059453055656;0.111157090772121;9.28446828795465;1.22871265908604;0.0921292188884932;0.689846371344052;0.129301906553612;0.00904929813416331;0.293626391853035;NA;NA;NA;NA;0.0895672755796624;0.0722599315663779;"A_to_I";"IN";0.943740249729298;0.32825747816671;2.37889648399468;5.61279497519407;0;0.143938866696217;0.856061133303783;0;6.55653522492337;3.96969696969697;5;5;1
"1000017";2.83459617172122;0.425189425758231;0.0425189425758193;0;0;0;7.39214176175813;0.924017720219766;0.0577511075137354;2.12881837263447;0.274664617981591;0.0190930609393629;3.75685670535631;4.95191530730842;0.758667398816706;0.17933377791384;0.0822191204316798;"C";0.758667398816706;"N";7.6087019802515;103.512351509676;13.6044691694252;2.29626088299615;2.43637901272332;1.06102012657392;12.3555563061138;1.62387176395959;0.119363111028918;10.2267379334793;1.349207145978;0.100270050089555;0.758667398816706;0.129022100481821;0.0089688538885235;0.277175008312433;NA;NA;NA;NA;0.0983843838595233;0.074069596112569;"A_to_I";"IN";1.00690035390147;0.35022621005268;2.50425126988417;6.94280433615135;0;0.126658837423403;0.873341162576597;0;7.94970469005282;4.46464646464647;5;5;1
"1000018";2.93797166275207;0.44069574941287;0.0440695749412732;0;0;0;8.19804903328353;1.02475612916044;0.0640472580725276;2.1537281162364;0.277397934152065;0.0191783027995703;4.07921961349366;4.9407131221265;0.825633772425538;0.183777851735335;0.0774226214736664;"C";0.825633772425538;"N";7.62529778253824;104.401073358814;13.6914093503195;2.28265034979197;2.62228239100665;1.14878846479735;13.289748812272;1.74284981272538;0.127295135813371;11.1360206960356;1.46545187857331;0.108116833013801;0.825633772425538;0.128798956591055;0.00890470001992825;0.263825988020836;NA;NA;NA;NA;0.106545574429985;0.0757477741460421;"A_to_I";"IN";1.06706383797168;0.371152639294501;2.6259507525316;8.36041060223823;0;0.113186606311067;0.886813393688933;0;9.42747444020991;4.95959595959596;5;5;1
"1000019";3.03681802994096;0.455522704491302;0.0455522704491159;0;0;0;8.97864212482848;1.12233026560356;0.0701456416002225;2.17754652600455;0.280067923198006;0.0192760318755486;4.39145685044032;4.92889417513833;0.890961886053694;0.187860728276161;0.0733396826866748;"C";0.890961886053694;"N";7.63918783195293;105.153678317886;13.76503374849;2.27110718263216;2.80279943060594;1.23411147304707;14.193006680774;1.85792089329287;0.134973943924887;12.0154601547694;1.57785297009486;0.115697912049338;0.890961886053694;0.128616275176396;0.00885217911321371;0.252742549251059;NA;NA;NA;NA;0.114135253927377;0.0773111635032446;"A_to_I";"IN";1.12477137706154;0.391224826804013;2.74431720875046;9.8573298666825;0;0.102418594775045;0.897581405224955;0;10.982101243744;5.45454545454546;5;5;1
