"Decomposers_C";"Decomposers_N";"Decomposers_P";"Fixers_C";"Fixers_N";"Fixers_P";"Non_fixers_C";"Non_fixers_N";"Non_fixers_P";"Detritus_C";"Detritus_N";"Detritus_P";"Nitrogen";"Phosphorous";"NP_threshold";"CP_threshold";"CN_threshold";"Limitation_Decompo";"NP_threshold_NF";"Limitation_NF";"CN_seston";"CP_seston";"NP_seston";"CN_total";"CP_total";"NP_total";"C_seston";"N_seston";"P_seston";"C_organic";"N_organic";"P_organic";"NP_dissoluted";"NC_detritus";"PC_detritus";"Frac_decomp";"indirect_B_on_F";"indirect_F_on_B";"indirect_O_on_F";"indirect_F_on_O";"indirect_B_on_O";"indirect_O_on_B";"Type";"Inflow";"phi_P";"phi_N";"phi_D";"gO_NP";"gF_P";"Fraction_prod_decompo";"Fraction_prod_NF";"Fraction_prod_F";"Total_production";"IN";"IP";"ID";"Simulation_ID"
"10000110";3.13916066120984;0.470874099181613;0.0470874099181481;9.79714038167732;1.22464254770966;0.076540159231854;0;0;0;2.20220739315414;0.282878251805324;0.0193904144615703;6.12311271032486;4.91547515906305;1.24568073526629;0.191969200590029;0.053602736212443;"C";1.24568073526629;"P";7.65191441102825;105.850383663334;13.8331897061966;1.8686038656785;2.99269130333089;1.60156540307928;15.1385084360413;1.9783948986966;0.143017983611572;12.9363010428872;1.69551664689128;0.123627569150002;1.24568073526629;0.128452139741556;0.00880499017569735;0.242662925886056;0.0106416237445698;0.0788888748941424;NA;NA;NA;NA;"A_to_I";"IN";1.1848697083348;0.412128594203408;2.8689293688122;0;11.5578240422372;0.092984241128891;0;0.907015758871109;12.742693750572;5.94949494949495;5;5;1
"10000111";3.13916066115703;0.470874099173697;0.0470874099173549;9.79714038167673;1.22464254770959;0.0765401592318495;0;0;0;2.20220739325867;0.282878251818812;0.0193904144625082;6.61806220527741;4.91547515906353;1.3463728309306;0.191969200598875;0.0495939121218944;"C";1.3463728309306;"P";7.65191441103283;105.850383663587;13.8331897062215;1.76101715543773;2.99269130334063;1.6994106469092;15.1385084360924;1.9783948987021;0.143017983611713;12.9363010428338;1.69551664688329;0.123627569149204;1.3463728309306;0.128452139741584;0.00880499017570531;0.242662925882976;0.0106416196984321;0.0788888601964352;NA;NA;NA;NA;"A_to_I";"IN";1.18486970836959;0.412128594215509;2.86892936890012;0;11.5578240422376;0.0929842411313639;0;0.907015758868636;12.7426937506072;6.44444444444444;5;5;1
"10000112";3.13916066108253;0.470874099162488;0.0470874099162409;9.79714038167588;1.22464254770949;0.0765401592318428;0;0;0;2.20220739340615;0.282878251837841;0.0193904144638314;7.11301170023121;4.91547515906422;1.44706492659508;0.191969200611356;0.0461429854581109;"C";1.44706492659508;"P";7.65191441103945;105.850383663942;13.8331897062559;1.66514480145767;2.99269130335437;1.79725589073969;15.1385084361646;1.97839489870981;0.143017983611915;12.9363010427584;1.69551664687197;0.123627569148084;1.44706492659508;0.128452139741623;0.00880499017571654;0.24266292587863;0.010641616738365;0.0788888748941539;NA;NA;NA;NA;"A_to_I";"IN";1.18486970841867;0.412128594232577;2.86892936902415;0;11.5578240422383;0.0929842411348528;0;0.907015758865147;12.7426937506569;6.93939393939394;5;5;1
"10000113";3.13916066098512;0.470874099147912;0.0470874099147817;9.79714038167478;1.22464254770935;0.0765401592318342;0;0;0;2.20220739359897;0.282878251862723;0.0193904144655616;7.60796119518633;4.91547515906512;1.54775702225974;0.191969200627676;0.0431410711824829;"C";1.54775702225974;"P";7.65191441104779;105.850383664407;13.8331897063016;1.57917234535882;2.99269130337232;1.89510113457079;15.1385084362589;1.97839489871998;0.143017983612177;12.9363010426599;1.69551664685726;0.123627569146616;1.54775702225974;0.128452139741674;0.0088049901757312;0.242662925872948;0.0106416243612499;0.0788888674994692;NA;NA;NA;NA;"A_to_I";"IN";1.18486970848284;0.412128594254897;2.86892936918633;0;11.5578240422391;0.0929842411394149;0;0.907015758860585;12.7426937507219;7.43434343434343;5;5;1
"10000114";3.1391606608605;0.470874099129221;0.0470874099129113;9.79714038167336;1.22464254770917;0.0765401592318232;0;0;0;2.20220739384565;0.282878251894552;0.0193904144677749;8.10291069014303;4.91547515906627;1.64844911792459;0.191969200648551;0.0405058883235796;"C";1.64844911792459;"P";7.65191441105864;105.850383665005;13.8331897063601;1.50164165771186;2.9926913033953;1.99294637840258;15.1385084363795;1.97839489873294;0.143017983612509;12.9363010425339;1.69551664683839;0.123627569144734;1.64844911792459;0.128452139741739;0.00880499017574999;0.242662925865679;0.0106416208573204;0.0788888674078043;NA;NA;NA;NA;"A_to_I";"IN";1.18486970856493;0.412128594283454;2.8689293693938;0;11.5578240422401;0.0929842411452505;0;0.907015758854749;12.742693750805;7.92929292929293;5;5;1
"10000115";3.13916066070768;0.470874099106276;0.0470874099106175;9.79714038167163;1.22464254770895;0.0765401592318096;0;0;0;2.20220739414816;0.282878251933586;0.0193904144704892;8.59786018510135;4.91547515906767;1.74914121358964;0.191969200674153;0.0381741024497564;"C";1.74914121358964;"P";7.65191441107203;105.850383665738;13.8331897064317;1.43136756030438;2.99269130342347;2.09079162223508;15.1385084365275;1.97839489874882;0.143017983612916;12.9363010423793;1.69551664681523;0.123627569142427;1.74914121358964;0.128452139741819;0.00880499017577302;0.242662925856765;0.0106416183443717;0.0788888674994945;NA;NA;NA;NA;"A_to_I";"IN";1.18486970866561;0.412128594318474;2.86892936964823;0;11.5578240422414;0.0929842411524073;0;0.907015758847593;12.742693750907;8.42424242424243;5;5;1
"10000116";3.13916066052689;0.470874099079205;0.0470874099079041;9.7971403816696;1.2246425477087;0.0765401592317937;0;0;0;2.20220739450604;0.282878251979766;0.0193904144737003;9.0928096800613;4.91547515906934;1.84983330925486;0.191969200704441;0.0360961690781176;"C";1.84983330925486;"P";7.6519144110876;105.850383666606;13.833189706517;1.36737681332809;2.99269130345681;2.18863686606827;15.1385084367025;1.97839489876767;0.143017983613398;12.9363010421965;1.6955166467879;0.123627569139698;1.84983330925486;0.128452139741914;0.00880499017580024;0.242662925846219;0.010641618306621;0.0788888675592266;NA;NA;NA;NA;"A_to_I";"IN";1.18486970878471;0.412128594359902;2.86892936994923;0;11.5578240422429;0.0929842411608742;0;0.907015758839126;12.7426937510276;8.91919191919192;5;5;1
"10000117";3.13916066031434;0.47087409904732;0.0470874099047201;9.79714038166718;1.2246425477084;0.0765401592317748;0;0;0;2.20220739492678;0.282878252034056;0.0193904144774755;9.58775917502307;4.9154751590713;1.95052540492027;0.191969200740048;0.0342327742777137;"C";1.95052540492027;"P";7.65191441110612;105.850383667621;13.8331897066162;1.30886276806425;2.99269130349599;2.2864821099022;15.1385084369083;1.97839489878977;0.14301798361397;12.9363010419815;1.69551664675572;0.123627569136495;1.95052540492027;0.128452139742025;0.00880499017583228;0.242662925833821;0.0106416195393434;0.0788888674995304;NA;NA;NA;NA;"A_to_I";"IN";1.18486970892474;0.412128594408602;2.8689293703031;0;11.5578240422446;0.092984241170828;0;0.907015758829172;12.7426937511694;9.41414141414142;5;5;1
"10000118";3.13916066007071;0.470874099010801;0.0470874099010654;9.79714038166441;1.22464254770805;0.0765401592317532;0;0;0;2.20220739540905;0.282878252096286;0.0193904144818027;10.0827086699866;4.91547515907355;2.05121750058584;0.191969200780863;0.0325523236344793;"C";2.05121750058584;"P";7.65191441112724;105.850383668788;13.8331897067306;1.25515118502942;2.9926913035409;2.38432735373687;15.1385084371442;1.97839489881514;0.143017983614621;12.9363010417351;1.69551664671885;0.123627569132819;2.05121750058584;0.128452139742153;0.00880499017586897;0.24266292581961;0.0106416194613446;0.0788888600131818;NA;NA;NA;NA;"A_to_I";"IN";1.18486970908524;0.412128594464428;2.86892937070872;0;11.5578240422467;0.0929842411822377;0;0.907015758817762;12.7426937513319;9.90909090909091;5;5;1
"10000119";3.13916065979596;0.4708740989695;0.0470874098969363;9.79714038166131;1.22464254770766;0.076540159231729;0;0;0;2.20220739595291;0.282878252166463;0.0193904144866825;10.577658164952;4.91547515907608;2.15190959625157;0.191969200826891;0.0310291361942429;"C";2.15190959625157;"P";7.65191441115151;105.850383670111;13.8331897068595;1.20567413664895;2.99269130359156;2.48217259757222;15.1385084374102;1.97839489884363;0.143017983615348;12.9363010414573;1.69551664667716;0.123627569128665;2.15190959625157;0.128452139742297;0.00880499017591037;0.242662925803583;0.0106416193623425;0.0788888823806404;NA;NA;NA;NA;"A_to_I";"IN";1.18486970926624;0.412128594527386;2.86892937116614;0;11.5578240422489;0.0929842411951042;0;0.907015758804896;12.7426937515152;10.4040404040404;5;5;1
