"Decomposers_C";"Decomposers_N";"Decomposers_P";"Fixers_C";"Fixers_N";"Fixers_P";"Non_fixers_C";"Non_fixers_N";"Non_fixers_P";"Detritus_C";"Detritus_N";"Detritus_P";"Nitrogen";"Phosphorous";"NP_threshold";"CP_threshold";"CN_threshold";"Limitation_Decompo";"NP_threshold_NF";"Limitation_NF";"CN_seston";"CP_seston";"NP_seston";"CN_total";"CP_total";"NP_total";"C_seston";"N_seston";"P_seston";"C_organic";"N_organic";"P_organic";"NP_dissoluted";"NC_detritus";"PC_detritus";"Frac_decomp";"indirect_B_on_F";"indirect_F_on_B";"indirect_O_on_F";"indirect_F_on_O";"indirect_B_on_O";"indirect_O_on_B";"Type";"Inflow";"phi_P";"phi_N";"phi_D";"gO_NP";"gF_P";"Fraction_prod_decompo";"Fraction_prod_NF";"Fraction_prod_F";"Total_production";"IN";"IP";"ID";"beta_A";"alpha_A";"Simulation_ID"
"100001";0.0660165637391741;0.00990248456087689;0;9.7841278851596;1.22301598564495;0.0764384991028094;0;0;0;1.46169073715756;0.13100220506902;0.00857588670425469;5.00253342922573;4.91005328545109;1.01883485542788;0.188050635925403;0.122019285503251;"C";1.01883485542788;"P";8.29361662383838;133.057894598309;16.0434103278732;1.77678736081044;2.26460098852017;1.27454811896412;11.3118351860563;1.36392067527485;0.0850143858070641;9.85014444889877;1.23291847020583;0.0764384991028094;1.01883485542788;0.0896237499074324;0.00586710067064634;0.00670209092685485;0.00469209709747892;0.00270266439983765;NA;NA;NA;NA;"A_to_I";"IN";0.0243822577449558;0.0161187508845023;0.0400457568823569;0;11.5297414242724;0.00211026456146597;0;0.997889735438534;11.5541236820173;5;5;1;0.002;0.02;"Alpha_vary"
"1000011";1.19955547186506;0.179933320779772;0.0179933320779774;9.78463049956934;1.22307881244617;0.0764424257778855;0;0;0;1.73483264164417;0.123202583397492;0.00864781450726553;5.0217548176575;4.91026270672731;1.02270593603423;0.244742172478912;0.188726391129399;"C";1.02270593603423;"P";8.33370198474949;123.385504804527;14.8056056036465;1.9424370480788;2.53703173589401;1.30610757162159;12.7190186130786;1.52621471662343;0.103083572363128;10.9841859714344;1.40301213322594;0.0944357578558629;1.02270593603423;0.0710169848318785;0.004984811963804;0.109207498396753;0.00398146356772407;0.0398600670335372;NA;NA;NA;NA;"A_to_I";"IN";0.576625529514318;0.45474556023667;0.863626615042567;0;11.5308254978741;0.0476256751491233;0;0.952374324850877;12.1074510273884;5;5;2.25641025641026;0.002;0.02;"Alpha_vary"
"1000012";2.15252555713421;0.322878833570162;0.032287883357014;9.77853436249995;1.22231679531249;0.0763947997070309;0;0;0;1.96446398967097;0.119934982484;0.00882501158368256;5.00534931288717;4.90772265104174;1.01989245700849;0.290915941315984;0.241457891991191;"C";1.01989245700849;"P";8.34500537942809;118.25203405583;14.1703963843261;2.08313705566838;2.76515163553137;1.32739784355868;13.8955239093051;1.66513061136666;0.117507694647727;11.9310599196342;1.54519562888266;0.108682683064045;1.01989245700849;0.0610522682597445;0.00449232545370337;0.180413607142475;0.00363768029005886;0.0617494615794996;NA;NA;NA;NA;"A_to_I";"IN";1.22929421935945;1.04060067688305;1.75485196169219;0;11.5176803003594;0.0964381169396543;0;0.903561883060346;12.7469745197189;5;5;3.51282051282051;0.002;0.02;"Alpha_vary"
"1000013";2.9908675437973;0.448630131569565;0.0448630131569518;9.76840041500073;1.22105005187509;0.0763156282421932;0;0;0;2.16647410693923;0.118615468288196;0.00903609708237138;4.96818436220123;4.90350017291723;1.01319143203895;0.330930990896658;0.287286687899208;"C";1.01319143203895;"P";8.34635036509442;114.624060531028;13.7334350365162;2.20910030592194;2.96515442937347;1.34224526673812;14.9257420657373;1.78829565173285;0.130214738481516;12.759267958798;1.66968018344466;0.121178641399145;1.01319143203895;0.0547504666260583;0.0041708770270684;0.234407456090377;0.00343534655693006;0.0765893097571035;NA;NA;NA;NA;"A_to_I";"IN";1.94133643694585;1.70753799918171;2.68904939273254;0;11.4958447497794;0.144474976557116;0;0.855525023442884;13.4371811867252;5;5;4.76923076923077;0.002;0.02;"Alpha_vary"
"1000014";3.74808843926107;0.562213265889287;0.0562213265889195;9.75546917737213;1.21943364717152;0.0762146029482198;0;0;0;2.34893697331813;0.118302915249315;0.00925797669021252;4.91707122163375;4.8981121572448;1.00387068808968;0.366810449495402;0.329212290483211;"C";1.00387068808968;"P";8.34363852862951;111.87844990677;13.4088323125315;2.32542843476798;3.14545726369277;1.3526355903559;15.8524945899513;1.89994982831012;0.141693906227352;13.5035576166332;1.7816469130608;0.132435929537139;1.00387068808968;0.0503644485114469;0.00394134742454781;0.277563035288146;0.00330182753270802;0.0874968567033567;NA;NA;NA;NA;"A_to_I";"IN";2.69364429891454;2.4269026755764;3.65366975841232;0;11.4680117225552;0.190206872334058;0;0.809793127665942;14.1616560214697;5;5;6.02564102564103;0.002;0.02;"Alpha_vary"
"1000015";4.44398673762327;0.666598010643537;0.0666598010643443;9.74045259861059;1.21755657482632;0.0760972859266453;0;0;0;2.51662331027802;0.118569703179622;0.00948156262090153;4.85577765285013;4.89185524944844;0.99262496644757;0.399682432008771;0.368816222403269;"C";0.99262496644757;"N";8.33917216721533;109.703171232067;13.1551632502989;2.43508900179158;3.31101343090047;1.3597094104012;16.7010626465119;2.00272428864948;0.152238649611891;14.1844393362339;1.88415458546986;0.14275708699099;0.99262496644757;0.0471146010193011;0.00376757323282286;0.313300133497078;0.0032067348124658;0.095948624692771;NA;NA;NA;NA;"A_to_I";"IN";3.47553288875262;3.18347580039215;4.64129385500468;0;11.4357322023641;0.233081020793008;0;0.766918979206992;14.9112650911167;5;5;7.28205128205128;0.002;0.02;"Alpha_vary"
"1000016";5.09141694803295;0.763712542205024;0.0763712542204859;9.72380384600996;1.21547548075124;0.0759672175469528;0;0;0;2.6726305898883;0.119193526564631;0.00970291593659838;4.78663937815312;4.88491826917463;0.979881159600626;0.430249958937969;0.407056431664768;"C";0.979881159600626;"N";8.33397119219048;107.922127992832;12.9496641521827;2.53998521829318;3.46502698116408;1.36419178986109;17.4878513839312;2.0983815495209;0.162041387704037;14.8152207940429;1.97918802295627;0.152338471767439;0.979881159600626;0.0445978306974377;0.00363047402559436;0.343661226438162;0.00313518948857328;0.102745918839194;NA;NA;NA;NA;"A_to_I";"IN";4.28032548151669;3.96811258524328;5.64710282269325;0;11.3999968927787;0.27297432918429;0;0.72702567081571;15.6803223742954;5;5;8.53846153846154;0.002;0.02;"Alpha_vary"
"1000017";5.6992855584669;0.85489283377017;0.0854892833769928;9.70583239875984;1.21322904984498;0.0758268156153113;0;0;0;2.81910495384829;0.120047677441327;0.00992027862193508;4.71122005678248;4.87743016615451;0.96592260602204;0.458985307563877;0.444575204597608;"C";0.96592260602204;"N";8.32852409402685;106.427285866386;12.7786489736777;2.64142538985692;3.60971015872856;1.36657661147267;18.224222911075;2.18816956105648;0.171236377614239;15.4051179572267;2.06812188361515;0.161316098992304;0.96592260602204;0.0425836140926406;0.00351894618481414;0.369960527033374;0.00307903563215258;0.108366241897147;NA;NA;NA;NA;"A_to_I";"IN";5.10352507046545;4.7748423383566;6.66775692277708;0;11.3614847350443;0.309961860378465;0;0.690038139621535;16.4650098055097;5;5;9.7948717948718;0.002;0.02;"Alpha_vary"
"1000018";6.27406521456525;0.941109782185333;0.094110978218488;9.68676069631788;1.21084508703973;0.0756778179399834;0;0;0;2.95760607580448;0.121055044234537;0.0101329039182408;4.63062614336119;4.86948362350127;0.950948088420035;0.486223447706438;0.481839570995621;"C";0.950948088420035;"N";8.32307500053665;105.148139321835;12.6333283449994;2.74035766529091;3.74666535450201;1.36721764533035;18.9184319866876;2.2730099134596;0.179921700076712;15.9608259108831;2.15195486922507;0.169788796158471;0.950948088420035;0.0409300769378523;0.00342604919604942;0.39309151353422;0.00303347157738449;0.113114096565063;NA;NA;NA;NA;"A_to_I";"IN";5.94193406052715;5.5995251906621;7.70082856041556;0;11.320685418119;0.344208135264601;0;0.655791864735399;17.2626194786461;5;5;11.0512820512821;0.002;0.02;"Alpha_vary"
"1000019";6.82063514600998;1.02309527190192;0.102309527190164;9.66675496143364;1.2083443701792;0.0755215231362003;0;0;0;3.08930967373836;0.122166336479482;0.0103405412305494;4.54567409265638;4.86114790060466;0.935103022084756;0.512211944373777;0.519213412813741;"C";0.935103022084756;"N";8.31774730329097;104.036425579474;12.5077646369842;2.83749892439557;3.87709666848618;1.36637819847353;19.576699781182;2.35360597856061;0.188171591556914;16.4873901074436;2.23143964208112;0.177831050326364;0.935103022084756;0.0395448658054566;0.0033472012593792;0.413687982243512;0.00299547083245423;0.117193927878122;NA;NA;NA;NA;"A_to_I";"IN";6.79318350293899;6.43915691094576;8.74448746710752;0;11.2779661407439;0.375913189635596;0;0.624086810364404;18.0711496436829;5;5;12.3076923076923;0.002;0.02;"Alpha_vary"
